tf,condition,primetime_logFC,chromVAR_dif,tobias_logFC,primetime_sign,chromVAR_sign,tobias_sign,primetime_pval_adj,chromVAR_pval_adj,tobias_pvalue
RXRA,SOX2_degradation,-0.471570057277146,0.004884653311287824,-0.07332,NS,NS,Downregulated,0.204637051540817,0.639900707023364,3.42702e-88
RXRA,Serum,-0.371466362331503,-0.023439191143213384,-0.06419,NS,NS,Downregulated,0.0263858412813543,0.22697685449704522,1.91101e-77
RXRA,Forskolin,-0.15517006557509,-0.00377725957261996,-0.02002,NS,NS,Downregulated,0.465115078572651,0.9681364143246259,6.6293599999999995e-28
RXRA,Heat_shock,0.0975712675586889,0.028027632404197922,0.00328,NS,Upregulated,NS,0.500427886448359,0.031145297353640217,0.00564784
RXRA,LIF_removal_1h,-0.299488325566039,-8.918445273823454e-4,-0.02429,NS,NS,Downregulated,0.709892979811474,0.9967208797546465,2.08608e-37
RXRA,LIF_removal_3h,-0.27391530664362,-0.0053904676161338205,-0.04702,NS,NS,Downregulated,0.415652851062661,0.9990609479484573,6.469999999999999e-56
RXRA,LIF_removal_6h,-0.544264610373388,-0.0161262317333721,-0.04192,NS,NS,Downregulated,0.0116574440217098,0.9900224097324921,1.47137e-49
RXRA,mNPC_differentiation,-1.84251996725092,-0.1678683688282454,-0.3214,Downregulated,Downregulated,Downregulated,1.3615970226277798e-11,2.2018444399828463e-14,2.6555099999999997e-140
RXRA,TFCP2L1_knockdown,0.0202320485163827,-0.010155804219131481,-0.01245,NS,NS,Downregulated,0.949428193153183,0.9451855424841861,1.7333600000000002e-18
RXRA,Forskolin_stimulation_NPC_24h,-0.132032395784306,0.0010419006726097857,0.06922,NS,NS,NS,0.936313341342127,0.9909707680590795,3.74676e-63
RXRA,Forskolin_stimulation_NPC_4h,0.207888620714067,-6.29280379475447e-4,0.00541,NS,NS,NS,0.572154100169232,0.9932348525597723,4.05561e-7
RXRA,Heat_shock_NPC,1.26556073849134,0.026285669510303214,0.15606,Upregulated,NS,NS,6.64314115842854e-5,0.3340529434076296,2.8202899999999995e-96
SMAD2::SMAD3::SMAD4,Chiron_removal,-0.23792685755468,0.006508035337351866,0.01807,NS,NS,NS,0.578661550608847,0.624823844522862,2.01929e-31
SMAD2::SMAD3::SMAD4,FOXA1_overexpression,0.457856504953147,-0.0034152188204256383,0.05645,NS,NS,NS,0.90610426059522,0.8565700020781581,3.1503699999999996e-57
SMAD2::SMAD3::SMAD4,LIF_removal_24h,-0.375017572755108,-0.003231333658426767,-0.01681,NS,NS,Downregulated,0.31857278348172,0.8216880819672066,1.3425099999999999e-39
SMAD2::SMAD3::SMAD4,POU5F1_degradation,-0.47435430162549,-0.005603851234621483,-0.05087,NS,NS,Downregulated,0.520291852281503,0.5057309782951311,4.46835e-73
SMAD2::SMAD3::SMAD4,SOX2_degradation,-0.755802644757982,-0.006322642406827517,-0.02748,Downregulated,NS,Downregulated,0.00344435400649524,0.42614860911999436,9.55945e-45
SMAD2::SMAD3::SMAD4,Serum,-0.353925117251517,-2.936336784138125e-4,0.02947,NS,NS,NS,0.0947671508402437,0.9804067085384727,8.313329999999999e-51
SMAD2::SMAD3::SMAD4,Forskolin,-0.391424553985928,7.876413551858271e-4,-0.01915,NS,NS,Downregulated,0.0521960291243681,0.9982454964048935,3.7143399999999995e-27
SMAD2::SMAD3::SMAD4,Heat_shock,-0.117837660877923,0.003248677476540127,-0.00514,NS,NS,Downregulated,0.502574458888195,0.8120639030526463,0.00191764
SMAD2::SMAD3::SMAD4,LIF_removal_1h,0.50305783393635,-0.0012827767374602554,-0.0194,NS,NS,Downregulated,0.709892979811474,0.9967208797546465,1.80853e-27
SMAD2::SMAD3::SMAD4,LIF_removal_3h,0.0385383354269298,-0.0010165614474764073,-0.02064,NS,NS,Downregulated,0.962348152841308,0.9990609479484573,1.15903e-37
SMAD2::SMAD3::SMAD4,LIF_removal_6h,-0.0843684882061286,0.005846606224700713,-0.03856,NS,NS,Downregulated,0.789676869403813,0.9972264321673686,1.97041e-50
SMAD2::SMAD3::SMAD4,mNPC_differentiation,-1.04387673383936,0.05109338863077598,0.08509,Downregulated,Upregulated,NS,7.55440861835983e-5,1.138937190707637e-6,1.19269e-94
SMAD2::SMAD3::SMAD4,TFCP2L1_knockdown,-0.078074386392086,0.002196128044467168,-0.00808,NS,NS,Downregulated,0.780375896341424,0.963724134899497,1.05482e-10
SMAD2::SMAD3::SMAD4,Forskolin_stimulation_NPC_24h,-0.00183098323261592,-0.010457338603016536,0.06007,NS,NS,NS,0.995668796912971,0.9424753190497472,2.78445e-72
SMAD2::SMAD3::SMAD4,Forskolin_stimulation_NPC_4h,0.051352660027266,-0.011776058745309431,0.03416,NS,NS,NS,0.798057737703553,0.6903964526181828,1.76637e-41
SMAD2::SMAD3::SMAD4,Heat_shock_NPC,-0.333787271755122,0.014940563980587095,0.02029,NS,NS,NS,0.133437133120894,0.25101710726658094,2.58702e-29
SMAD4,Chiron_removal,0.0585080667709722,-1.1003432472045339e-4,-0.01075,NS,NS,Downregulated,0.908130000950612,0.9866437902017153,1.36954e-12
SMAD4,FOXA1_overexpression,0.648482124031029,0.0013134432829332793,0.04045,NS,NS,NS,0.789720059729306,0.8622678245079521,3.55383e-32
SMAD4,LIF_removal_24h,0.262622861547577,-0.017169065173753217,-0.02335,NS,NS,Downregulated,0.763752698902417,0.0857410940093334,9.864369999999999e-39
SMAD4,POU5F1_degradation,-1.24402274024092,-0.014773866367386528,-0.11296,NS,NS,Downregulated,0.0277917821832345,0.06396697719036833,3.11905e-95
SMAD4,SOX2_degradation,-1.95420540424996,-0.034048826549843245,-0.08382,Downregulated,Downregulated,Downregulated,3.48989011190433e-5,9.687593237920006e-5,1.2334899999999998e-84
SMAD4,Serum,0.351534400099767,-0.01967959831015525,-0.04012,NS,NS,Downregulated,0.215053884654833,0.17846571111885282,1.27614e-51
SMAD4,Forskolin,-0.205622299259117,-0.024421731589355924,-0.05356,NS,NS,Downregulated,0.606340217168693,0.3960255728694819,2.58616e-51
SMAD4,Heat_shock,-0.00983291686150439,0.021003629513989697,-0.03909,NS,Upregulated,Downregulated,0.962162818123678,0.039160029657777456,1.25721e-44
SMAD4,LIF_removal_1h,0.235221549886007,-0.007362924813348678,-0.03381,NS,NS,Downregulated,0.923016082670136,0.9967208797546465,3.12919e-44
SMAD4,LIF_removal_3h,0.312274735577355,-0.002350230584085485,-0.05069,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,1.86573e-58
SMAD4,LIF_removal_6h,0.347341446837734,-8.356967652735931e-4,-0.04708,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,1.2528699999999999e-51
SMAD4,mNPC_differentiation,-1.49261845135619,-0.06593248659063368,-0.04784,Downregulated,Downregulated,Downregulated,3.29313961049156e-5,2.0007493381572848e-8,2.95709e-56
SMAD4,TFCP2L1_knockdown,0.12223667075938,-0.017132607948513217,-0.05644,NS,NS,Downregulated,0.770224248424778,0.8134735416175387,3.90345e-68
SMAD4,Forskolin_stimulation_NPC_24h,-0.0409364353777688,-0.0016389996851919816,0.03909,NS,NS,NS,0.936450156163708,0.9667729220897776,1.13697e-42
SMAD4,Forskolin_stimulation_NPC_4h,-0.336933963487957,-0.008187051691532762,0.01266,NS,NS,NS,0.0390962925097067,0.984794634191944,2.67e-9
SMAD4,Heat_shock_NPC,0.753937384146509,-0.0016677467803465143,0.07302,Upregulated,NS,NS,2.53576328595524e-5,0.8902693787994452,2.14645e-63
SOX2,Chiron_removal,0.276631356998906,0.04139241223961097,-0.02964,NS,NS,Downregulated,0.456775331809384,0.17666897892738082,6.59849e-50
SOX2,FOXA1_overexpression,-0.992245476996492,-0.0068052339206053115,0.07035,NS,NS,NS,0.213085877604381,0.16802400213425228,7.2708199999999995e-65
SOX2,LIF_removal_24h,-0.376583394448206,0.0018304994722168344,-0.18765,NS,NS,Downregulated,0.25682375119085,0.9577242377113238,1.54094e-134
SOX2,POU5F1_degradation,-1.37271221759607,-0.036860249235608405,-0.13776,Downregulated,NS,Downregulated,7.93648465420062e-8,0.06254305434172133,6.79706e-117
SOX2,SOX2_degradation,-3.87633651535544,-0.24401738503474268,-0.75813,Downregulated,Downregulated,Downregulated,3.67934521750484e-16,6.64670623628709e-13,2.06141e-189
SOX2,Serum,-0.455883794432146,-0.0012688673179425958,-0.04794,Downregulated,NS,Downregulated,0.00105383536083656,0.9804067085384727,3.19481e-68
SOX2,Forskolin,-0.00139223078458701,-0.021169679127009903,-0.14435,NS,NS,Downregulated,0.989678736495694,0.8016676930934444,6.2568e-113
SOX2,Heat_shock,-0.541007526270382,-0.0015998866840753884,-0.20299,Downregulated,NS,Downregulated,8.8962569055231e-4,0.9852273370145096,1.95829e-124
SOX2,LIF_removal_1h,-0.0986707063928859,0.02091258473088143,0.04858,NS,NS,NS,0.932201579881635,0.9967208797546465,1.26219e-62
SOX2,LIF_removal_3h,-0.067829800431617,0.0024314247582297964,-0.02754,NS,NS,Downregulated,0.890857641398841,0.9990609479484573,2.8096599999999998e-43
SOX2,LIF_removal_6h,-0.0285155733821003,-0.007764112138564297,-0.05386,NS,NS,Downregulated,0.869870598416914,0.9972264321673686,1.79724e-70
SOX2,mNPC_differentiation,-2.84593503033239,-0.07708134797287029,-0.33163,Downregulated,Downregulated,Downregulated,4.45459629426633e-14,8.870233359730082e-4,4.35287e-153
SOX2,TFCP2L1_knockdown,-0.282908331177493,-0.019530764814478716,-0.0529,NS,NS,Downregulated,0.0934493534159287,0.9451855424841861,1.88459e-73
SOX2,Forskolin_stimulation_NPC_24h,-0.0368787877661226,0.014528667596455491,0.1804,NS,NS,NS,0.936450156163708,0.9667729220897776,4.69263e-114
SOX2,Forskolin_stimulation_NPC_4h,0.146612036434458,-0.021498087587007303,0.03432,NS,NS,NS,0.359663077087241,0.7306826315212634,1.51534e-36
SOX2,Heat_shock_NPC,-0.00997173255493393,0.11125670346743781,0.52937,NS,Upregulated,NS,0.988145373507783,1.0072208413628489e-5,9.15302e-158
SOX9,LIF_removal_24h,-0.239718377820474,8.586089698087922e-4,-0.01048,NS,NS,Downregulated,0.768745598943699,0.9577242377113238,7.80623e-15
SOX9,Chiron_removal,-0.685202201359232,0.014230193881168352,-0.00999,NS,NS,Downregulated,0.297047016807896,0.4649690746170821,6.03528e-9
SOX9,Serum,-0.137505748997537,-0.009255808763904087,-0.04942,NS,NS,Downregulated,0.524310732491668,0.8552617658543936,4.6087900000000004e-55
SOX9,Forskolin,-0.240979774513202,0.008025495487756279,-0.12118,NS,NS,Downregulated,0.276248304783615,0.9561517649057499,8.11565e-90
SOX9,FOXA1_overexpression,-1.34639373822455,0.008933081976377138,0.059,NS,NS,NS,0.90610426059522,0.5195170205612809,9.10796e-47
SOX9,Heat_shock,0.228429902088737,-2.6775330597602265e-4,-0.21017,NS,NS,Downregulated,0.177202785353322,0.989656590604974,3.90468e-108
SOX9,LIF_removal_1h,0.206885924150787,0.015900871799589152,-0.00324,NS,NS,NS,0.923016082670136,0.9967208797546465,0.510551
SOX9,LIF_removal_3h,0.051753130060411,0.012752267561432537,-0.09279,NS,NS,Downregulated,0.941411719001189,0.9990609479484573,7.19737e-75
SOX9,LIF_removal_6h,0.0881153658181015,0.01241999166906759,-0.08587,NS,NS,Downregulated,0.789676869403813,0.9907498573814619,2.4948400000000003e-72
SOX9,mNPC_differentiation,0.259889342522338,0.019365925229571042,-0.07507,NS,NS,Downregulated,0.235813673984905,0.090119242842024,2.9420000000000003e-76
SOX9,POU5F1_degradation,0.89023660812992,-4.0265614613492354e-4,-0.22805,NS,NS,Downregulated,0.55808781469597,0.962731876075828,3.92087e-125
SOX9,SOX2_degradation,0.0607485289676656,-0.010837105930116065,-0.26203,NS,NS,Downregulated,0.923754995982345,0.301280696372709,2.4959e-132
SOX9,TFCP2L1_knockdown,0.210432480570537,-0.0019675444371098764,-0.04166,NS,NS,Downregulated,0.465802336337138,0.963724134899497,4.27156e-53
SOX9,Forskolin_stimulation_NPC_24h,-0.154300097860517,0.006394606084959044,0.14194,NS,NS,NS,0.931514621541679,0.9667729220897776,1.3888e-92
SOX9,Forskolin_stimulation_NPC_4h,0.186671415879969,-0.0025514142935715543,0.06306,NS,NS,NS,0.470097987566344,0.9932348525597723,3.00612e-56
SOX9,Heat_shock_NPC,0.414964363982197,0.025802407723096846,0.36911,NS,NS,NS,0.0688688063195613,0.1131278149148813,5.5964e-132
SP1,Chiron_removal,-0.046895890268523,-0.005197380486246187,-0.06238,NS,NS,Downregulated,0.908130000950612,0.7544706528906311,2.76281e-110
SP1,FOXA1_overexpression,9.1778078649805e-4,0.0036961057093933547,-0.05474,NS,NS,Downregulated,0.998595782231936,0.8530722529158625,8.242829999999999e-85
SP1,LIF_removal_24h,-0.129040465167735,-0.021678733610333678,-0.16548,NS,NS,Downregulated,0.75344251816719,0.08628842062559967,2.6913799999999996e-155
SP1,POU5F1_degradation,-0.855801763838855,-0.007960489679115825,0.03177,Downregulated,NS,NS,0.00647105338468306,0.4600822864357828,1.5953499999999998e-86
SP1,SOX2_degradation,-0.239149975782502,-0.0018298488405748977,0.07506,NS,NS,NS,0.277881765197766,0.8524283128248733,3.42655e-112
SP1,Serum,-0.142902366404522,0.006878032343054882,0.11335,NS,NS,NS,0.49052616545183,0.8708738109832502,7.0625e-131
SP1,Forskolin,-0.101592981597875,0.0028508819210609987,0.09641,NS,NS,NS,0.62222688874659,0.9681364143246259,6.92548e-124
SP1,Heat_shock,-0.471820531484899,0.04237552882423063,0.13448,Downregulated,Upregulated,NS,4.8098967145167e-4,0.001488309746268205,7.02841e-131
SP1,LIF_removal_1h,-0.186707208213381,0.0033491819599991562,0.1273,NS,NS,NS,0.856605853241138,0.9967208797546465,2.0707899999999999e-131
SP1,LIF_removal_3h,-0.0745676654471225,-0.005427219908522659,0.08631,NS,NS,NS,0.89918293817698,0.9990609479484573,1.14039e-113
SP1,LIF_removal_6h,-0.104581119973469,-0.006123512678979972,0.03493,NS,NS,NS,0.690856320864403,0.9972264321673686,6.73044e-83
SP1,mNPC_differentiation,-0.945930362918825,-0.07980276454786189,-0.26601,Downregulated,Downregulated,Downregulated,9.027271530591e-8,4.435343432498614e-8,2.1495999999999997e-166
SP1,TFCP2L1_knockdown,-0.152932852191552,-0.0025128930156329008,0.03359,NS,NS,NS,0.465802336337138,0.963724134899497,2.5707999999999998e-79
SP1,Forskolin_stimulation_NPC_24h,-0.0134637923813249,0.009840519530910558,-0.02561,NS,NS,Downregulated,0.967767970609754,0.9667729220897776,8.305899999999999e-60
SP1,Forskolin_stimulation_NPC_4h,-0.78475641664051,0.0010728937451287973,-0.0354,Downregulated,NS,Downregulated,1.73858829553766e-6,0.9932348525597723,6.3439800000000006e-55
SP1,Heat_shock_NPC,0.799342286237502,0.018676298432100315,-0.14221,Upregulated,NS,Downregulated,8.88666772059357e-7,0.3340529434076296,8.332599999999999e-127
SREBF1,Chiron_removal,-0.0364207406595562,-0.002604976434926622,-0.02732,NS,NS,Downregulated,0.948826322066587,0.849032979238393,1.9351199999999999e-31
SREBF1,FOXA1_overexpression,-0.796238446316788,0.005828056551738306,-0.00862,NS,NS,NS,0.778375299934821,0.9502801070408615,0.135478
SREBF1,LIF_removal_24h,-0.129465700930447,4.047830868906195e-4,-0.06507,NS,NS,Downregulated,0.858199083286224,0.9643935030670072,6.39137e-68
SREBF1,POU5F1_degradation,-0.597149345585554,-0.012766033978757195,-0.00778,NS,NS,Downregulated,0.404940857962502,0.07270810770695665,2.35664e-4
SREBF1,SOX2_degradation,-0.322981789997508,-0.0023980169118296975,0.03382,NS,NS,NS,0.549510780368552,0.7446786830246702,1.3510299999999999e-38
SREBF1,Serum,-0.488634124234512,0.001617478437837818,0.02661,Downregulated,NS,NS,4.5122518436605e-4,0.9517175066834885,1.08947e-26
SREBF1,Forskolin,0.0575003045298766,-0.004668919076017979,0.05407,NS,NS,NS,0.796221184247031,0.9681364143246259,2.93129e-48
SREBF1,Heat_shock,0.302218355385373,0.008566066517637722,0.10337,NS,NS,NS,0.101454985267733,0.3725237447938702,3.51576e-71
SREBF1,LIF_removal_1h,-0.183686830397855,4.31462866695609e-5,0.00334,NS,NS,NS,0.923016082670136,0.9967208797546465,0.100464
SREBF1,LIF_removal_3h,0.104181875660417,0.004035305580543424,0.0174,NS,NS,NS,0.86802305667349,0.9990609479484573,2.97719e-11
SREBF1,LIF_removal_6h,0.1352683198765,-2.513865025757561e-5,-0.014,NS,NS,Downregulated,0.553158695017304,0.9972264321673686,1.03272e-11
SREBF1,mNPC_differentiation,0.277422742745832,-0.03279359348050814,-0.06604,NS,Downregulated,Downregulated,0.0568669089186233,1.651822059512265e-4,4.82862e-66
SREBF1,TFCP2L1_knockdown,-0.0161870204537416,0.004076609270411272,0.00455,NS,NS,NS,0.949428193153183,0.9451855424841861,0.375741
SREBF1,Forskolin_stimulation_NPC_24h,0.124278469000436,-4.803546781370488e-4,-0.0154,NS,NS,Downregulated,0.936313341342127,0.9909707680590795,1.18384e-5
SREBF1,Forskolin_stimulation_NPC_4h,0.286364907838536,0.01040810216504913,0.01415,NS,NS,NS,0.303350380950663,0.6903964526181828,1.24317e-5
SREBF1,Heat_shock_NPC,0.741121616803629,-0.01450682317158572,-0.0739,NS,NS,Downregulated,0.0175164320872121,0.16471734452646236,2.69161e-49
SRF,Chiron_removal,0.0755666770051613,0.010475131091343116,0.00899,NS,NS,NS,0.908130000950612,0.7400327432847673,6.38475e-4
SRF,FOXA1_overexpression,0.776444379309452,0.04701401312472978,0.05144,NS,NS,NS,0.789720059729306,0.2866404198079901,1.28908e-26
SRF,LIF_removal_24h,-0.135049980531114,-0.007230656414242701,0.00374,NS,NS,NS,0.826324614279522,0.8216880819672066,0.648279
SRF,POU5F1_degradation,0.512265786586296,0.03002641512981207,-0.06349,NS,NS,Downregulated,0.379474281508501,0.08346033740653677,9.482259999999998e-52
SRF,SOX2_degradation,-0.0990447552357902,0.05062290563644771,0.01291,NS,Upregulated,NS,0.799038140005914,0.004207246360426837,6.3099e-7
SRF,Serum,1.38671225841355,0.002658662927225615,-0.04669,Upregulated,NS,Downregulated,4.50373301956259e-7,0.9628366525771274,2.50736e-37
SRF,Forskolin,-0.0598459189634008,1.5655466108057021e-4,-0.0888,NS,NS,Downregulated,0.800456935908377,0.9982454964048935,1.4947599999999999e-58
SRF,Heat_shock,-0.0872215829599832,0.03835898692898241,-0.0612,NS,NS,Downregulated,0.607629393558542,0.0898472790156007,1.90977e-41
SRF,LIF_removal_1h,0.130139298205836,-4.4846549711064637e-4,-0.04592,NS,NS,Downregulated,0.923016082670136,0.9967208797546465,1.45169e-36
SRF,LIF_removal_3h,0.218552776307596,-0.00742860234853969,-0.11065,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,1.58572e-60
SRF,LIF_removal_6h,0.216084372459142,-0.004952286797867106,-0.0656,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,1.2224799999999999e-43
SRF,mNPC_differentiation,0.104253494358029,0.1241486961715796,0.07577,NS,Upregulated,NS,0.595904903045741,3.26095500314106e-7,1.0699199999999999e-58
SRF,TFCP2L1_knockdown,0.191821394165629,0.007306331973886445,-0.0379,NS,NS,Downregulated,0.494098207084412,0.9451855424841861,1.7487e-24
SRF,Forskolin_stimulation_NPC_24h,-0.104930143882423,-0.011805972912728377,0.03834,NS,NS,NS,0.857188087274161,0.9667729220897776,1.2068899999999998e-32
SRF,Forskolin_stimulation_NPC_4h,-0.0485362294686044,-0.033618266060624354,-1.6e-4,NS,NS,Downregulated,0.7941591522156,0.3354542089650969,0.0272961
SRF,Heat_shock_NPC,0.306475434240912,0.07168710122008243,0.22387,NS,Upregulated,NS,0.138754893016984,0.001308214681084767,5.1214e-98
STAT1,Chiron_removal,0.430302236915932,-0.009247160832163998,-0.06567,NS,NS,Downregulated,0.821329334768447,0.61443629483598206,7.59136e-99
STAT1,FOXA1_overexpression,0.116502903352374,0.00201836353777376,0.04744,NS,NS,NS,0.9678307207156,0.9600978523081293,4.01646e-48
STAT1,LIF_removal_24h,1.13679499606982,-0.038307939737893745,-0.06159,NS,Downregulated,Downregulated,0.0706582714740318,0.005782602060928112,1.29336e-91
STAT1,POU5F1_degradation,-0.00173780949787981,0.018209891715974598,-0.04291,NS,NS,Downregulated,0.998183087815994,0.06254305434172133,6.2384e-72
STAT1,SOX2_degradation,0.308925308883811,0.02518512387485305,-0.02515,NS,Upregulated,Downregulated,0.70008921660515,0.008654278365938291,1.93422e-47
STAT1,Serum,0.0869649427253467,0.0031893357278637556,-0.00536,NS,NS,Downregulated,0.787268293242213,0.9517175066834885,4.95054e-4
STAT1,Forskolin,-0.0754605410779051,-0.0031832650176341192,-0.05321,NS,NS,Downregulated,0.800456935908377,0.9681364143246259,8.39731e-70
STAT1,Heat_shock,0.681215293014184,0.08009694182492737,-2.1e-4,Upregulated,Upregulated,NS,8.2618486259355e-4,9.694401558928164e-8,0.26736
STAT1,LIF_removal_1h,-0.116594330861119,-0.030945962567528885,-0.08448,NS,NS,Downregulated,0.932680491379393,0.17282578580628447,7.94932e-89
STAT1,LIF_removal_3h,0.0235405581083638,-0.04104641438068875,-0.11524,NS,Downregulated,Downregulated,0.984763658191153,0.011200291006000587,1.5092600000000001e-102
STAT1,LIF_removal_6h,0.166497520551296,-0.030128064179707887,-0.12043,NS,NS,Downregulated,0.707654528191483,0.2136630749385262,1.1615e-103
STAT1,mNPC_differentiation,1.37918001417743,0.02658998181267267,-4.8e-4,Upregulated,Upregulated,NS,9.027271530591e-8,0.01450130752886219,0.131026
STAT1,TFCP2L1_knockdown,0.0790833193005707,-0.006228219253878698,-0.03924,NS,NS,Downregulated,0.867989986349093,0.9451855424841861,1.00517e-57
STAT1,Forskolin_stimulation_NPC_24h,-0.0237423035419648,-0.009047215894432189,0.04942,NS,NS,NS,0.967767970609754,0.9667729220897776,3.6961899999999996e-64
STAT1,Forskolin_stimulation_NPC_4h,0.186637153725603,-0.00270806889341784,0.0116,NS,NS,NS,0.700707839491193,0.9932348525597723,1.84223e-13
STAT1,Heat_shock_NPC,0.215918457103704,-0.012954249697980837,0.09434,NS,NS,NS,0.345156374027512,0.3340529434076296,7.34248e-90
STAT1::STAT2,Chiron_removal,-0.391015823691664,-0.0077564464560015926,-0.04588,NS,NS,Downregulated,0.47987647202008,0.6589854866644699,9.13606e-81
STAT1::STAT2,FOXA1_overexpression,0.158126668061035,0.0013326906871265337,0.0182,NS,NS,NS,0.92869572764428,0.6953435166174923,2.05689e-23
STAT1::STAT2,LIF_removal_24h,-0.400752525508872,0.004794910011739197,0.00592,NS,NS,NS,0.543453417828404,0.8013457554801178,2.72292e-13
STAT1::STAT2,POU5F1_degradation,1.20799729585882,0.013111932314205396,-0.06049,Upregulated,NS,Downregulated,1.7549850209422e-4,0.18953624492082755,5.39258e-91
STAT1::STAT2,SOX2_degradation,0.0507112991175046,0.022232641122156255,-0.08525,NS,Upregulated,Downregulated,0.887849342842803,0.023477550089505226,2.36944e-110
STAT1::STAT2,Serum,-0.273838882350739,2.726067531619424e-4,-0.03383,NS,NS,Downregulated,0.140201506367517,0.9804067085384727,2.14536e-65
STAT1::STAT2,Forskolin,-0.17760580197438,0.005413150492122496,-0.05209,NS,NS,Downregulated,0.458869210911894,0.9681364143246259,1.92214e-73
STAT1::STAT2,Heat_shock,0.179418761508797,0.0031859846679650385,-0.09011,NS,NS,Downregulated,0.23547839268478,0.8591173725565814,9.41092e-100
STAT1::STAT2,LIF_removal_1h,-0.24642630696358,0.0031392305713469418,-0.02877,NS,NS,Downregulated,0.923016082670136,0.9967208797546465,8.95555e-53
STAT1::STAT2,LIF_removal_3h,0.0415486409053627,-0.010075595391031061,-0.08389,NS,NS,Downregulated,0.948797978487585,0.9990609479484573,9.53607e-91
